model,dataset,layer_name,layer_idx,method,error,ft_method
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.o.weight,139,EigenCov,0.6231886148452759,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.o.weight,139,Random,1.0010606050491333,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.o.weight,139,Identity,0.9171710014343262,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,140,EigenCov,0.7172349095344543,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,140,Random,1.0000097751617432,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,140,Identity,0.8311170339584351,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,141,EigenCov,0.690345048904419,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,141,Random,1.0016965866088867,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,141,Identity,0.8311170339584351,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,142,EigenCov,0.6500740051269531,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,142,Random,1.0002355575561523,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,142,Identity,0.8311170339584351,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,143,EigenCov,0.6676746606826782,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,143,Random,0.9988129138946533,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,143,Identity,0.8980984687805176,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,EigenCov,0.83335942029953,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,Random,0.9990107417106628,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,Identity,0.9587137699127197,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,EigenCov,0.7439665794372559,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,Random,0.9996493458747864,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,Identity,0.982441246509552,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,EigenCov,0.9244537353515625,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,Random,0.9995225667953491,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,Identity,0.961161196231842,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,EigenCov,0.6232360601425171,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,Random,1.0000873804092407,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,Identity,0.9809006452560425,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,EigenCov,0.8952471017837524,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,Random,1.0006011724472046,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,Identity,0.9520982503890991,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,EigenCov,0.45746278762817383,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,Random,0.9999995231628418,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,Identity,0.9820296764373779,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,EigenCov,0.8691636323928833,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,Random,1.0007972717285156,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,Identity,0.9599860310554504,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,EigenCov,0.30248552560806274,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,Random,0.999510645866394,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,Identity,0.9818216562271118,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,EigenCov,0.8143799304962158,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,Random,0.9997014999389648,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,Identity,0.9564351439476013,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,EigenCov,0.22582131624221802,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,Random,0.9998888969421387,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,Identity,0.981067955493927,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,EigenCov,0.7627848386764526,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,Random,1.0012208223342896,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,Identity,0.9532350301742554,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,EigenCov,0.3883441090583801,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,Random,1.000088095664978,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,Identity,0.9772624373435974,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,EigenCov,0.775373101234436,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,Random,1.0001758337020874,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,Identity,0.9514965415000916,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,EigenCov,0.3643677830696106,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,Random,0.999874472618103,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,Identity,0.9700350165367126,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,EigenCov,0.792614758014679,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,Random,0.9988920092582703,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,Identity,0.94776451587677,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,EigenCov,0.42932432889938354,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,Random,0.9997477531433105,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,Identity,0.9631616473197937,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,EigenCov,0.8037735819816589,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,Random,0.9998552203178406,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,Identity,0.9458538293838501,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,EigenCov,0.4677044749259949,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,Random,0.9995169639587402,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,Identity,0.9575490951538086,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,EigenCov,0.8286313414573669,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,Random,1.001859426498413,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,Identity,0.9422729015350342,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,EigenCov,0.5126991271972656,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,Random,1.0002025365829468,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,Identity,0.9477914571762085,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,EigenCov,0.8397536277770996,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,Random,0.9990196228027344,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,Identity,0.9360860586166382,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,EigenCov,0.5261759161949158,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,Random,0.9996453523635864,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,Identity,0.9442455768585205,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,EigenCov,0.8452800512313843,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,Random,0.9989362359046936,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,Identity,0.9308526515960693,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,EigenCov,0.7061704397201538,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,Random,1.0004262924194336,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,Identity,0.9532173275947571,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.12.mlp.c_fc.weight,24,EigenCov,0.8356014490127563,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.12.mlp.c_fc.weight,24,Random,1.000969409942627,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.12.mlp.c_fc.weight,24,Identity,0.924342691898346,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.12.mlp.c_proj.weight,25,EigenCov,0.9346932172775269,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.12.mlp.c_proj.weight,25,Random,1.0004374980926514,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.12.mlp.c_proj.weight,25,Identity,0.9783969521522522,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.13.mlp.c_fc.weight,26,EigenCov,0.745880126953125,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.13.mlp.c_fc.weight,26,Random,1.0001513957977295,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.13.mlp.c_fc.weight,26,Identity,0.9143970012664795,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.13.mlp.c_proj.weight,27,EigenCov,0.4454094171524048,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.13.mlp.c_proj.weight,27,Random,1.0000213384628296,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.13.mlp.c_proj.weight,27,Identity,0.9564999341964722,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.14.mlp.c_fc.weight,28,EigenCov,0.7068853974342346,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.14.mlp.c_fc.weight,28,Random,1.0013232231140137,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.14.mlp.c_fc.weight,28,Identity,0.9077094793319702,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.14.mlp.c_proj.weight,29,EigenCov,0.4049608111381531,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.14.mlp.c_proj.weight,29,Random,1.0001463890075684,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.14.mlp.c_proj.weight,29,Identity,0.958524227142334,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.15.mlp.c_fc.weight,30,EigenCov,0.7073687314987183,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.15.mlp.c_fc.weight,30,Random,1.0019360780715942,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.15.mlp.c_fc.weight,30,Identity,0.9063627123832703,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.15.mlp.c_proj.weight,31,EigenCov,0.41413527727127075,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.15.mlp.c_proj.weight,31,Random,0.9997989535331726,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.15.mlp.c_proj.weight,31,Identity,0.9570366144180298,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.16.mlp.c_fc.weight,32,EigenCov,0.6996200084686279,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.16.mlp.c_fc.weight,32,Random,1.0005121231079102,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.16.mlp.c_fc.weight,32,Identity,0.9055764675140381,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.16.mlp.c_proj.weight,33,EigenCov,0.5278998613357544,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.16.mlp.c_proj.weight,33,Random,0.9997631907463074,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.16.mlp.c_proj.weight,33,Identity,0.9564085006713867,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.17.mlp.c_fc.weight,34,EigenCov,0.6868345737457275,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.17.mlp.c_fc.weight,34,Random,0.999955952167511,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.17.mlp.c_fc.weight,34,Identity,0.907724916934967,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.17.mlp.c_proj.weight,35,EigenCov,0.609001636505127,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.17.mlp.c_proj.weight,35,Random,1.000503420829773,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.17.mlp.c_proj.weight,35,Identity,0.9492865204811096,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.18.mlp.c_fc.weight,36,EigenCov,0.6750872135162354,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.18.mlp.c_fc.weight,36,Random,1.0008124113082886,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.18.mlp.c_fc.weight,36,Identity,0.9116103649139404,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.18.mlp.c_proj.weight,37,EigenCov,0.7615203261375427,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.18.mlp.c_proj.weight,37,Random,0.9997591972351074,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.18.mlp.c_proj.weight,37,Identity,0.9548746347427368,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.19.mlp.c_fc.weight,38,EigenCov,0.7317542433738708,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.19.mlp.c_fc.weight,38,Random,0.9990184903144836,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.19.mlp.c_fc.weight,38,Identity,0.9153162240982056,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.19.mlp.c_proj.weight,39,EigenCov,0.9226420521736145,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.19.mlp.c_proj.weight,39,Random,1.0000606775283813,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.19.mlp.c_proj.weight,39,Identity,0.9730026125907898,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.20.mlp.c_fc.weight,40,EigenCov,0.7847671508789062,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.20.mlp.c_fc.weight,40,Random,0.9994393587112427,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.20.mlp.c_fc.weight,40,Identity,0.9237357378005981,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.20.mlp.c_proj.weight,41,EigenCov,0.9871172308921814,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.20.mlp.c_proj.weight,41,Random,1.0002541542053223,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.20.mlp.c_proj.weight,41,Identity,0.9823117256164551,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.21.mlp.c_fc.weight,42,EigenCov,0.8633772134780884,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.21.mlp.c_fc.weight,42,Random,0.9990196228027344,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.21.mlp.c_fc.weight,42,Identity,0.9387798309326172,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.21.mlp.c_proj.weight,43,EigenCov,0.9740598201751709,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.21.mlp.c_proj.weight,43,Random,0.999758243560791,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.21.mlp.c_proj.weight,43,Identity,0.9778079390525818,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.22.mlp.c_fc.weight,44,EigenCov,0.8893646001815796,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.22.mlp.c_fc.weight,44,Random,1.0017485618591309,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.22.mlp.c_fc.weight,44,Identity,0.9404202699661255,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.22.mlp.c_proj.weight,45,EigenCov,0.9417511820793152,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.22.mlp.c_proj.weight,45,Random,0.9995725154876709,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.22.mlp.c_proj.weight,45,Identity,0.9712197780609131,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.23.mlp.c_fc.weight,46,EigenCov,0.9644294381141663,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.23.mlp.c_fc.weight,46,Random,1.0003224611282349,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.23.mlp.c_fc.weight,46,Identity,0.9403696656227112,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.23.mlp.c_proj.weight,47,EigenCov,0.635893702507019,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.23.mlp.c_proj.weight,47,Random,0.999976396560669,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.23.mlp.c_proj.weight,47,Identity,0.9639914631843567,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,48,EigenCov,0.8846744894981384,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,48,Random,1.0011510848999023,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.q.weight,48,Identity,0.9304875135421753,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,49,EigenCov,0.8643698692321777,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,49,Random,0.9990072846412659,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.k.weight,49,Identity,0.9304875135421753,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,50,EigenCov,0.819883406162262,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,50,Random,0.9990247488021851,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.v.weight,50,Identity,0.9304875135421753,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,51,EigenCov,0.7175581455230713,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,51,Random,0.9993816018104553,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.2.attn.o.weight,51,Identity,0.9627254009246826,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,52,EigenCov,0.8339963555335999,standard
ViT-L-14,MNIST,model.visual.transformer.resblocks.7.attn.q.weight,52,Random,1.0018266439437866,standard
